what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369698370685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698373872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698374238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369698378534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698386681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698388288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698424410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698427251
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1369698427827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698428001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698432083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698432849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698480636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698481033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698483289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698486220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698486427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698486638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698486903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698487134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698487358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698487586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369698487891
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698489460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698500581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698502225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698547653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698554689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698556852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698557112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698557865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698558440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698559949
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698563875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698564855
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369698566724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698569385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698581819
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1369698584204
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698585326
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698590988
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369698604076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698607279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698608486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698611904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698628938
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369698631255
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698632170
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698642100
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698644259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698645488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698654394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698659073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698661249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698665000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698666331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698670018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698674203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698678321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698680845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698681832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698684276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698729769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698780341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369698814223
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369698815248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369698818217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698822548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698823896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698826012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698827828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698828868
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369698831269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698834262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698834517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698834709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698837023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698837216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369698837514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698839222
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698841655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1369698843613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698844329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698845130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698850180
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369698853806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698863217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698875442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1369698878820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1369698879659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1369698882107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369698889393
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369698890387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369698890777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698892384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699123988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699125921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699149075
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369699150791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369699158128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699158961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699162132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699163840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699195365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369699198580
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1369699198818
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1369699198916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699203145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699353459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699354057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699475042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369699478545
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369699479689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369699480354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699483129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699487802
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369699489373
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1369699491344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369699491858
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369699492149
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369699492851
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369699496634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699498465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699500417
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369699500422
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1369699516394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1369699526572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369699527314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699528193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699530546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369699531335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369699532071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699536977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699538692
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369699539351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699541904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699563490
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369699565790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699569560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699674125
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369699676315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699680392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699842222
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369699845953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699857833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699883282
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369699884607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699886600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699887964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699889416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699891091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699893041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699895772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699897209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699904851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699907224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699916710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699920353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369699956839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369699960297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369699961506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369699984071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1369699984437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700024281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700286211
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369700287893
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700290516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369700292102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700295017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700420620
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369700422575
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700423098
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700424771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700427416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700444239
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369700445527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369700460087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700461113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700503835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700508137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700596035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369700605744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700606297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700636418
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700637739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369700639076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369700640392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369700641303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700642376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700665525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369700669169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369700669786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700670881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700673818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700675849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700677594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369700683000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700684001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700839973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369700845658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369700848891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700850280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700854236
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700867993
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369700880771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369700884261
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369700884881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369700892099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700895465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700897700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369700901185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369700903637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369700908791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700909569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700939479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369700941852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369700945634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369700946996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369700947873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701030030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701032513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701034210
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369701037666
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369701038699
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369701065578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369701076619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369701083093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701083761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701102828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369701105096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701118297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701132439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701132607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701139281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701196725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369701198023
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369701199307
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369701200258
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369701200731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1369701203949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1369701205182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369701207633
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1369701210025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1369701210446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369701213135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701215985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369701221063
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369701228863
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369701230017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369701234584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369701236038
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369701236441
